brand,retailed id,invoice date,region,state,city,unit sold,operating profit,operating margin,sales method,product name,product id
Nike,e4347d51-c158-4092-b335-cba3513a7052,20-06-2024,West,Maharashtra,Pune,89,4001.51,39.03,Retail,Nike ZoomX,P1002
Nike,e45b712e-b822-4688-90a4-44329cd6c852,15-07-2024,North,Punjab,Ludhiana,65,2080.88,49.47,Wholesale,Nike ZoomX,P1002
Nike,8c41561b-e827-41b9-94a0-2e536d3ee1dc,22-06-2024,East,Bihar,Gaya,52,1159.15,22.75,Online,Nike ZoomX,P1002
Nike,dc8aee30-be60-43f7-a8be-9288e5af6e39,03-07-2024,South,Karnataka,Mysore,40,975.73,33.96,Online,Nike ZoomX,P1002
Nike,3f4b1a70-c074-418e-825a-609f7337c599,22-11-2024,South,Kerala,Kochi,90,3052.67,36.15,Retail,Nike ZoomX,P1002
Nike,c715b2b9-c40c-4d91-86fd-e062a33dc7af,21-07-2024,West,Rajasthan,Udaipur,29,639.41,25.48,Retail,Nike Pegasus,P1003
Nike,464c04af-3d3f-4799-a072-95e97c0e8cd8,19-06-2024,East,Odisha,Bhubaneswar,74,2169.11,33.65,Online,Nike Pegasus,P1003
Nike,3c07c574-4925-4af1-b6aa-e05b13d5f2f7,15-04-2024,North,Punjab,Amritsar,92,3537.42,42.52,Online,Nike Air Max,P1001
Nike,8a476a87-e49d-481d-91d8-7c6455fa1ab8,01-02-2024,West,Rajasthan,Jaipur,83,2128.72,26.63,Wholesale,Nike React,P1004
Nike,620e99d3-3b33-43d8-a69c-d696236c7b87,26-09-2024,South,Tamil Nadu,Coimbatore,53,1194.08,22.81,Wholesale,Nike Air Max,P1001
Nike,10714d51-36c5-4dac-b4d7-e28e271e3ee2,10-06-2024,North,Delhi,New Delhi,77,2948.65,46.79,Wholesale,Nike React,P1004
Nike,7746d0ba-8ae8-405b-94b4-a48268586eba,10-06-2024,East,Odisha,Cuttack,96,2070.81,22.04,Wholesale,Nike Pegasus,P1003
Nike,6b8e869f-d538-4b0e-b4f3-193c0ff0a55c,31-05-2024,East,West Bengal,Siliguri,81,2559.35,42.06,Wholesale,Nike Air Max,P1001
Nike,f2311f17-9586-4a76-8511-55ffe7a37e81,27-09-2024,South,Karnataka,Bengaluru,94,4465.23,60.42,Online,Nike Metcon,P1005
Nike,c3fe0183-e172-4725-9b52-ca5805000bc6,11-08-2024,West,Maharashtra,Mumbai,81,3183.69,49.31,Retail,Nike Pegasus,P1003
Nike,f1578470-0182-47c4-ba1b-58066160a6b4,16-05-2024,South,Kerala,Kochi,75,1541.02,26.16,Retail,Nike React,P1004
Nike,da7b9095-63d6-4a39-80e3-befd4c71e0fe,12-12-2024,South,Karnataka,Mysore,38,936.64,31.7,Online,Nike ZoomX,P1002
Nike,89c8d2ab-6b44-4a8d-95f2-5073f41402b1,17-10-2024,North,Haryana,Gurgaon,89,3374.65,54.75,Online,Nike Pegasus,P1003
Nike,9a6ec2f5-ccc4-4903-8bcf-53a1bc10fa52,14-12-2024,South,Kerala,Kochi,15,463.93,29.98,Retail,Nike React,P1004
Nike,45df16b6-382c-443f-bcfc-9b793875394c,18-06-2024,West,Rajasthan,Udaipur,39,1059.83,23.04,Wholesale,Nike React,P1004
Nike,560c95ee-638c-454c-876e-2bba7c5308bf,16-09-2024,West,Maharashtra,Pune,66,2843.49,40.38,Retail,Nike Metcon,P1005
Nike,b963f37f-6781-4c1f-8c53-0e36addc3e13,05-03-2024,West,Maharashtra,Mumbai,27,582.27,24.28,Retail,Nike Metcon,P1005
Nike,20ac3703-eb67-446a-b7a6-e17cd72b6108,29-08-2024,East,Bihar,Patna,25,562.91,32.34,Retail,Nike Metcon,P1005
Nike,64de82e6-e82c-4d7b-86e7-45f988bc539c,17-08-2024,West,Rajasthan,Jaipur,21,934.52,39.35,Online,Nike React,P1004
Nike,157d94a1-06f0-48ff-a9ba-5a27907bfe36,06-09-2024,North,Punjab,Ludhiana,74,2003.43,22.62,Retail,Nike React,P1004
Nike,7631de9d-dde9-4863-a2bd-33886db99102,11-03-2024,East,West Bengal,Kolkata,22,868.97,36.75,Wholesale,Nike Pegasus,P1003
Nike,53cd6268-610c-4373-8299-9aa40cdf742b,23-03-2024,South,Tamil Nadu,Coimbatore,99,4233.76,48.52,Online,Nike React,P1004
Nike,c2dff335-5666-4f9f-93ac-2ab974672cd9,07-12-2024,North,Delhi,New Delhi,37,1349.17,35.19,Online,Nike Pegasus,P1003
Nike,f3821cfd-c083-473a-873b-d358610e6a64,19-11-2024,West,Maharashtra,Pune,48,1028.76,25.16,Online,Nike ZoomX,P1002
Nike,14f7ce8d-d5bc-48d0-8094-dded6bebac31,01-07-2024,West,Maharashtra,Mumbai,86,1762.4,22.54,Wholesale,Nike React,P1004
Nike,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,15-05-2024,South,Kerala,Kochi,64,2460.43,51.65,Online,Nike Pegasus,P1003
Nike,c7fee39f-1190-4938-a66f-d7f739669fa7,10-09-2024,West,Maharashtra,Mumbai,56,2721.72,52.46,Online,Nike Metcon,P1005
Nike,f319c125-07f1-44f9-8115-6d6d0a4e5b70,06-04-2024,North,Punjab,Amritsar,91,4498.24,65.72,Retail,Nike Air Max,P1001
Nike,9f0fda8d-0537-4ff6-96d7-b3b833094d35,29-02-2024,North,Punjab,Ludhiana,40,1588.53,59.97,Wholesale,Nike Pegasus,P1003
Nike,ab61a7b1-793b-4c32-a050-04943d114802,14-02-2024,East,West Bengal,Kolkata,79,3508.02,62.98,Retail,Nike Pegasus,P1003
Nike,770c7798-37cc-463b-b2a0-345990604f62,28-09-2024,West,Rajasthan,Udaipur,27,1120,35.57,Online,Nike ZoomX,P1002
Nike,2af43ab7-5e6f-4a07-8453-6f1d41992fdf,23-08-2024,North,Punjab,Ludhiana,35,1031.38,37.49,Online,Nike Air Max,P1001
Nike,b7e6427c-bf78-4e3f-b6b7-51f79b749245,14-02-2024,West,Rajasthan,Udaipur,14,360.26,31.61,Wholesale,Nike Pegasus,P1003
Nike,f6f7f0cc-29ec-4e49-91bd-b8c0c71d5e60,30-04-2024,North,Haryana,Faridabad,25,827.71,39.41,Retail,Nike Pegasus,P1003
Nike,edcb8cb6-0692-4c63-9424-aed51bac5c15,01-05-2024,West,Gujarat,Surat,73,2549.58,30.25,Wholesale,Nike ZoomX,P1002
Nike,f54ad0a2-e874-46d7-ad66-a1bd93676a02,25-05-2024,East,West Bengal,Siliguri,65,3240.44,70.39,Wholesale,Nike Air Max,P1001
Nike,32c5bd89-b70b-4420-b104-3785658b2523,30-01-2024,East,Odisha,Bhubaneswar,51,1472.33,33.28,Wholesale,Nike Air Max,P1001
Nike,a092f52a-d4a0-47a7-b0cc-1b3b9793b9b4,04-04-2024,West,Maharashtra,Pune,67,2800.9,36.45,Online,Nike Pegasus,P1003
Nike,4d3485c5-c5c1-4eb4-b27b-3d901a16342c,26-11-2024,West,Gujarat,Ahmedabad,95,3057.7,35.45,Wholesale,Nike Air Max,P1001
Nike,1efd76e9-ce37-44af-99b4-9350af2b99b4,05-11-2024,South,Tamil Nadu,Chennai,96,2020.22,32.86,Retail,Nike Metcon,P1005
Nike,0a8381be-c85a-4a46-90e0-f4a0fbdd3933,14-05-2024,East,Odisha,Cuttack,14,344.44,28.28,Wholesale,Nike Metcon,P1005
Nike,5eddbbbf-a959-4663-adaa-2e688861fe18,27-01-2024,East,Odisha,Cuttack,83,2978.36,42.78,Online,Nike Air Max,P1001
Nike,033d2bce-575a-4d2c-a5c5-650c8186a576,25-11-2024,East,West Bengal,Kolkata,33,1172.57,30.95,Retail,Nike Air Max,P1001
Nike,1b049863-7d7d-4bed-9284-476c6b88f83d,17-06-2024,North,Punjab,Amritsar,37,1056.99,24.84,Wholesale,Nike React,P1004
Nike,e43e4288-a2b5-4498-9cb8-5aedf5f62c97,17-11-2024,West,Maharashtra,Mumbai,19,478.41,24.49,Retail,Nike ZoomX,P1002
Nike,6f7c15ea-272a-4d8e-b512-2df875b17a55,09-03-2024,North,Haryana,Faridabad,100,3649.99,47.14,Online,Nike Pegasus,P1003
Nike,a6846099-f729-4951-8591-31d2bbda0242,14-04-2024,East,West Bengal,Kolkata,75,1773.07,32.81,Online,Nike Pegasus,P1003
Nike,89c5b31a-eb6c-4016-8ee6-24d09dac6e83,27-10-2024,South,Tamil Nadu,Coimbatore,56,2081.43,42.22,Wholesale,Nike Air Max,P1001
Nike,d36357b6-6f81-4f4f-b701-f7bb7bc67e1f,10-10-2024,South,Kerala,Kochi,49,2449.4,48.47,Retail,Nike Air Max,P1001
Nike,da09dfa0-5282-4d80-84b5-91f797ac6aa8,05-04-2024,West,Gujarat,Ahmedabad,50,1111.25,25.27,Wholesale,Nike ZoomX,P1002
Nike,4767d76c-162f-4a24-af43-613cd4aac9a3,08-12-2024,East,West Bengal,Kolkata,65,3075.89,74.73,Wholesale,Nike ZoomX,P1002
Nike,76f72255-c01f-46bf-be6d-d58b7367c28d,09-08-2024,North,Haryana,Gurgaon,31,920.07,28.94,Online,Nike Pegasus,P1003
Nike,561e16d1-6105-416b-ab0e-664e9c3eb2d5,12-01-2024,East,Bihar,Gaya,42,1640.17,41.97,Online,Nike Air Max,P1001
Nike,2e8d0e87-5334-40e6-99d8-0b8d7e8adee7,08-07-2024,South,Kerala,Trivandrum,78,2736.02,50.03,Online,Nike Metcon,P1005
Nike,4223623b-cc3e-4dde-9ad5-cf06364d7c87,12-05-2024,South,Tamil Nadu,Coimbatore,15,336.55,19.19,Online,Nike Metcon,P1005
Nike,b380c73a-989d-4d4a-a15c-a6664797b2c9,07-12-2024,East,Bihar,Patna,63,2467.69,43.58,Wholesale,Nike Metcon,P1005
Nike,8441aefd-0299-436a-8e48-522346b98991,15-03-2024,East,Bihar,Gaya,41,1319.49,36.9,Wholesale,Nike React,P1004
Nike,680bac63-b856-4035-bdc9-829015eabb27,08-07-2024,North,Delhi,New Delhi,71,1854.57,27.1,Retail,Nike React,P1004
Nike,b0cbc61f-3d85-4e89-8217-14298e200724,03-07-2024,East,Bihar,Gaya,61,2612.02,47.11,Online,Nike Pegasus,P1003
Nike,72bb912d-7da6-4785-b63b-4dc3a559e463,03-11-2024,North,Punjab,Ludhiana,25,837.2,48.92,Retail,Nike React,P1004
Nike,38ba8abc-4b53-45e5-97d2-582e046a0df5,06-06-2024,North,Punjab,Amritsar,63,3079.48,42.83,Online,Nike Metcon,P1005
Nike,a9f948b2-4e63-44bb-be49-3f43b118f68d,13-08-2024,East,Bihar,Gaya,30,1496.37,56.67,Retail,Nike ZoomX,P1002
Nike,87ea7ff5-8db0-4746-b927-99735e781fd7,13-05-2024,East,Odisha,Bhubaneswar,60,2023.02,45.29,Wholesale,Nike Air Max,P1001
Nike,8ce6424d-bef5-4fe6-bf23-3d5f6cedd15d,08-05-2024,East,West Bengal,Kolkata,73,3392.32,46.82,Wholesale,Nike Pegasus,P1003
Nike,455ac762-7428-4656-b3ee-4d3b5a104129,29-04-2024,West,Gujarat,Ahmedabad,65,3020.79,44.84,Online,Nike Air Max,P1001
Nike,b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,15-03-2024,West,Gujarat,Ahmedabad,16,589.67,45.08,Wholesale,Nike React,P1004
Nike,892e6161-be2d-440a-9e9b-23bc50c7c006,23-10-2024,East,West Bengal,Siliguri,67,1902.24,23.79,Wholesale,Nike Metcon,P1005
Nike,3764fbda-3108-4448-af65-fafab0ae8f08,13-10-2024,North,Delhi,New Delhi,57,2093.89,44.83,Retail,Nike React,P1004
Nike,96ef2ad6-b97e-4703-86c8-adfe7bf47042,22-10-2024,South,Tamil Nadu,Coimbatore,15,317.51,20.59,Online,Nike Metcon,P1005
Nike,fb02bebb-4872-4a4d-98c7-472a864e9a13,09-02-2024,West,Rajasthan,Udaipur,87,2104.83,20.88,Wholesale,Nike ZoomX,P1002
Nike,3a3c563e-4bd6-4ee6-b1b1-b099d52721e7,20-05-2024,East,West Bengal,Siliguri,48,1444.38,27.43,Wholesale,Nike Metcon,P1005
Nike,b540b30e-039f-4a25-8d61-68bd2defe193,26-07-2024,West,Rajasthan,Udaipur,12,359.25,44.97,Retail,Nike React,P1004
Nike,f96b648a-0ba6-4ab9-8639-447b2067bdac,22-01-2024,West,Rajasthan,Udaipur,86,2405.07,28.15,Retail,Nike Air Max,P1001
Nike,f1afdb65-b289-4224-8ac9-778d8da8eee4,19-02-2024,South,Kerala,Kochi,71,2536.61,34.6,Online,Nike Metcon,P1005
Nike,7daa39f0-c0b6-4ce2-9e53-790aa34b6cf6,09-02-2024,West,Maharashtra,Mumbai,83,1933.64,38.11,Wholesale,Nike Air Max,P1001
Nike,48ca7651-92f5-4f7b-8323-d342df6a8f93,01-07-2024,East,Odisha,Bhubaneswar,98,3166.51,30.34,Online,Nike React,P1004
Nike,2f32751e-5738-411d-b0c2-903f7a8d03aa,20-01-2024,West,Rajasthan,Jaipur,76,2798.82,30.72,Online,Nike ZoomX,P1002
Nike,7a4c75d4-dc99-404c-b0e9-8b3b40a26c60,14-02-2024,West,Rajasthan,Udaipur,32,1515.64,58.81,Retail,Nike Pegasus,P1003
Nike,7de31a51-6694-4343-90ba-58e3d2762bdc,29-01-2024,East,Bihar,Gaya,71,3459.13,63.49,Online,Nike Metcon,P1005
Nike,0db95301-afbb-411a-a123-5a8c93b7a886,28-02-2024,East,West Bengal,Siliguri,100,4070.72,45.56,Online,Nike Pegasus,P1003
Nike,f2f9e5fa-9016-4161-8fa7-01cd2631d00b,27-04-2024,West,Gujarat,Surat,25,1007.47,48.68,Wholesale,Nike Pegasus,P1003
Nike,1e52d770-3f89-4142-be71-6b1415ce6a66,04-08-2024,West,Gujarat,Ahmedabad,15,729.89,75.16,Retail,Nike Pegasus,P1003
Nike,989bc4da-9b37-422b-aa8a-616fc3b290d0,03-11-2024,West,Rajasthan,Udaipur,37,1659.03,58.79,Online,Nike React,P1004
Nike,85c7504b-c693-4a11-b9c6-a1ca9e50aa42,27-05-2024,East,West Bengal,Kolkata,85,2318.27,27.22,Online,Nike Metcon,P1005
Nike,4c1f55ab-7156-49ee-a893-be3d7354ea6f,30-11-2024,South,Kerala,Kochi,22,657.99,33.85,Retail,Nike Air Max,P1001
Nike,4e2d6645-6dc7-4ac7-bd72-b05096a9954f,08-08-2024,South,Tamil Nadu,Chennai,93,3192.08,47.69,Retail,Nike React,P1004
Nike,f5c9b047-9c10-4572-8f6b-40d09efba58b,14-10-2024,East,Odisha,Cuttack,21,781.7,40.41,Wholesale,Nike Air Max,P1001
Nike,3531968d-c342-4d2b-b295-456e19675f06,30-08-2024,North,Delhi,New Delhi,14,610.94,61.31,Retail,Nike ZoomX,P1002
Nike,14c8b3b4-a911-4192-83bf-d9313605bf54,01-03-2024,East,West Bengal,Kolkata,82,1903.96,19.52,Wholesale,Nike Pegasus,P1003
Nike,1337739e-8d4f-4d27-ac7f-0b793d67cde9,01-03-2024,East,Odisha,Cuttack,74,2085.7,25.97,Retail,Nike ZoomX,P1002
Nike,b07aa066-7354-45ea-a894-9b8d00af5b3a,18-08-2024,East,West Bengal,Siliguri,33,1389.25,39.18,Online,Nike Pegasus,P1003
Nike,3b4206c5-085b-45fb-8a8f-f810784c2f29,21-04-2024,South,Tamil Nadu,Coimbatore,75,1695.16,22.57,Retail,Nike React,P1004
Nike,dc0f2fcf-b3f6-4e0d-8860-3b32b4fb0eb9,25-06-2024,South,Tamil Nadu,Coimbatore,41,1140.77,37.53,Online,Nike Pegasus,P1003
Nike,ec856f37-3bc1-4987-aff8-754d1238d630,12-04-2024,East,Odisha,Cuttack,83,2311.27,34.14,Online,Nike Metcon,P1005
Nike,96fc734d-a003-4d28-8a8f-3653c9af18f8,13-09-2024,South,Tamil Nadu,Chennai,49,1575.96,35.68,Online,Nike React,P1004
Nike,6cd5e859-32a4-47b2-af04-e57dcdccc33a,14-02-2024,East,Bihar,Patna,57,1517.65,22.67,Wholesale,Nike Pegasus,P1003
Nike,26242b40-a5cb-43a2-b98d-1ca68b6870b5,18-12-2024,West,Maharashtra,Pune,57,2340.32,35.78,Retail,Nike Metcon,P1005
Nike,1247ea4e-2469-48e8-939e-198b44007d5a,24-01-2024,South,Tamil Nadu,Chennai,67,2754.57,63.56,Wholesale,Nike Metcon,P1005
Nike,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,17-10-2024,North,Delhi,New Delhi,78,1945.02,22.41,Online,Nike Metcon,P1005
Nike,49e2623d-ebd3-4616-91b7-8d8ed3016989,19-06-2024,West,Maharashtra,Mumbai,72,3381.6,54.15,Online,Nike Metcon,P1005
Nike,4dd8eb85-b04d-4376-b7fc-97031fd5a423,28-09-2024,North,Punjab,Ludhiana,63,2325.79,39.47,Retail,Nike Metcon,P1005
Nike,801ef1da-45b1-4d25-b153-3ae8670acc5c,28-07-2024,East,Bihar,Patna,42,1779.71,44.75,Online,Nike React,P1004
Nike,9918ee46-1497-4658-b010-f7197e695d0d,16-01-2024,North,Punjab,Amritsar,79,3794.96,74.89,Online,Nike Air Max,P1001
Nike,5283aac7-bc0a-4a5d-ae99-6e3ee3b137fc,22-08-2024,West,Maharashtra,Pune,33,1418.17,36.2,Online,Nike React,P1004
Nike,3a9aca5e-1761-42ed-869f-14f140181c6e,18-09-2024,West,Gujarat,Surat,58,1299.63,19.01,Retail,Nike React,P1004
Nike,964db03f-9340-4fad-9c4a-d56bd6016237,09-01-2024,South,Kerala,Trivandrum,32,1017.34,47,Wholesale,Nike Air Max,P1001
Nike,d248a9a7-ac1a-4554-83c7-5611ffe3fa49,14-04-2024,South,Tamil Nadu,Chennai,69,2868.52,48.65,Wholesale,Nike Pegasus,P1003
Nike,c19ad58c-c35b-4c8c-8a4c-9f7f9384ec2b,09-03-2024,West,Maharashtra,Mumbai,54,1526.55,24.32,Online,Nike React,P1004
Nike,7135f221-a6c9-437f-84da-d06a7872bdeb,21-12-2024,North,Delhi,New Delhi,12,314.19,39.64,Online,Nike Metcon,P1005
Nike,95d82980-ff37-419c-ae76-128b473544f9,18-06-2024,North,Punjab,Ludhiana,15,497.53,35.9,Retail,Nike ZoomX,P1002
Nike,f8140102-7de1-4dfe-9072-5b5ca2814044,05-02-2024,North,Delhi,New Delhi,83,3097.91,35.09,Retail,Nike ZoomX,P1002
Nike,5553b2fe-6889-403e-9913-f9d3785299f4,04-05-2024,East,West Bengal,Siliguri,94,2503.34,34.13,Wholesale,Nike ZoomX,P1002
Nike,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,08-05-2024,North,Haryana,Gurgaon,81,1733.93,26.54,Retail,Nike React,P1004
Nike,49c8a43f-7ed7-4ed7-b194-990b6961929e,14-09-2024,West,Rajasthan,Udaipur,62,1797.79,40.82,Online,Nike React,P1004
Nike,c2b01cfd-d045-4d1c-a684-09e3f1f8343e,01-08-2024,West,Maharashtra,Mumbai,100,4417.33,38.45,Online,Nike Pegasus,P1003
Nike,50843242-168b-4625-b46f-78910964fbbf,08-04-2024,West,Gujarat,Ahmedabad,41,1070.1,26.42,Retail,Nike React,P1004
Nike,c5c5b37a-f85e-46a1-9dad-09b252c21221,05-06-2024,West,Gujarat,Ahmedabad,34,953.83,27.94,Online,Nike Metcon,P1005
Nike,fcf56188-d32e-4dcd-83bc-9478dd6ac7b8,01-01-2024,North,Delhi,New Delhi,95,2518.5,36.55,Wholesale,Nike Metcon,P1005
Nike,764414fd-8ae7-49ed-9e8e-de0ba85c6e4a,09-06-2024,East,Odisha,Bhubaneswar,34,799.66,19.6,Wholesale,Nike ZoomX,P1002
Nike,5c9d927d-84b8-41bb-b005-68d20de051a6,29-08-2024,West,Maharashtra,Mumbai,40,1185.94,38.51,Wholesale,Nike React,P1004
Nike,71299889-a01a-4992-bf9d-3e64c1a6423b,22-10-2024,West,Rajasthan,Udaipur,43,1521.53,39.39,Retail,Nike Pegasus,P1003
Nike,8c99a894-445d-4c38-b41c-64940d366dfc,20-02-2024,North,Haryana,Faridabad,36,1057.96,46.84,Retail,Nike Pegasus,P1003
Nike,e17f29e1-7028-4046-89bc-473fed7bf656,28-09-2024,South,Kerala,Kochi,43,2065.84,50.71,Wholesale,Nike Air Max,P1001
Nike,f920264c-0763-4cd0-9f15-c7b67c16128d,01-09-2024,West,Gujarat,Ahmedabad,52,1632.55,28.54,Online,Nike ZoomX,P1002
Nike,b5b453ca-3d42-493c-8c9f-d3349bdf0377,02-03-2024,West,Rajasthan,Udaipur,72,2826.06,43.89,Wholesale,Nike Pegasus,P1003
Nike,8d605936-0380-4b70-8d03-c91e4f8d5238,07-06-2024,South,Kerala,Trivandrum,27,982.7,51.23,Wholesale,Nike ZoomX,P1002
Nike,d7665cda-fe04-4059-b985-fb6217dc8eff,20-12-2024,North,Haryana,Gurgaon,95,4078.37,50.66,Online,Nike Air Max,P1001
Nike,1e1242e3-f272-42b6-b621-72ed1d0bc9bd,08-09-2024,South,Tamil Nadu,Chennai,37,1246.17,52.93,Wholesale,Nike Air Max,P1001
Nike,eec259dc-7f95-497c-a76a-a6ced50755d9,05-10-2024,West,Rajasthan,Udaipur,10,365.49,60.2,Wholesale,Nike Air Max,P1001
Nike,45ff2c83-b495-4b4e-8245-6fb44ab7706e,10-06-2024,East,Bihar,Gaya,74,2976.35,37.11,Wholesale,Nike Air Max,P1001
Nike,78e3654b-faf1-4ff0-bb85-179ad5b077e0,04-04-2024,South,Tamil Nadu,Chennai,29,746.98,28.12,Online,Nike Metcon,P1005
Nike,6232b17a-2507-4181-8d1f-b54074eff545,15-03-2024,East,Odisha,Cuttack,57,1924.89,45.27,Retail,Nike Air Max,P1001
Nike,bf0d073d-821c-4336-9970-cf60ebff8d15,07-12-2024,South,Karnataka,Bengaluru,21,658.94,33.68,Retail,Nike Air Max,P1001
Nike,46b82659-11df-42d7-9d30-de8922f235f2,27-10-2024,North,Haryana,Gurgaon,20,907.2,45.96,Retail,Nike ZoomX,P1002
Nike,57021049-6a39-4aa6-9aba-c50dca3dd859,28-12-2024,East,Bihar,Patna,15,395.14,23.5,Online,Nike Metcon,P1005
Nike,d20f87d0-4465-4d6b-81fb-18b3c9a7d91f,01-01-2024,West,Gujarat,Ahmedabad,97,4557,50.08,Retail,Nike Air Max,P1001
Nike,d664d264-4c6e-47ff-b9de-7a3a486822b9,15-08-2024,North,Delhi,New Delhi,36,875.73,22.27,Wholesale,Nike Air Max,P1001
Nike,7d5911c6-a8f1-4091-bfb8-102d9475dbc9,02-12-2024,West,Maharashtra,Pune,82,3034.07,33.34,Online,Nike ZoomX,P1002
Nike,7bfdcc12-89e0-4ab3-b250-ee18260a5962,14-05-2024,East,Odisha,Bhubaneswar,74,3643,77.87,Wholesale,Nike Air Max,P1001
Nike,8b1e3b9d-c34b-4fbb-8d4a-75b8551ac8ea,26-05-2024,West,Maharashtra,Mumbai,87,4232.18,58.05,Wholesale,Nike Pegasus,P1003
Nike,de9e3757-5260-401e-aecf-67d2749176f4,14-03-2024,East,West Bengal,Siliguri,72,2208.55,26.34,Online,Nike React,P1004
Nike,9261549d-3d22-4c30-b28f-41defb140bc3,28-05-2024,West,Maharashtra,Pune,89,3910.81,42.75,Retail,Nike Air Max,P1001
Nike,69288e92-c68a-452f-9b23-aa8c3bcabf85,17-01-2024,North,Punjab,Ludhiana,91,3839.26,53.4,Online,Nike React,P1004
Nike,b489d070-7914-48a8-bea4-ff31517400f8,20-12-2024,North,Delhi,New Delhi,66,2827.47,64.78,Retail,Nike Pegasus,P1003
Nike,fd08b32c-62d6-4e93-a198-5d54cfb87e6f,14-09-2024,North,Delhi,New Delhi,81,2865.23,53.44,Wholesale,Nike React,P1004
Nike,fb16e5db-a6ea-479e-921c-82f8cada4f80,29-02-2024,North,Punjab,Ludhiana,86,3948.39,75.59,Retail,Nike Metcon,P1005
Nike,2051acef-097a-4e10-b6fe-bc0e7ecddbaf,14-07-2024,West,Gujarat,Ahmedabad,41,1460.96,35.24,Wholesale,Nike Metcon,P1005
Nike,dea4ae17-54fd-4ad3-9716-108ef72169bb,08-02-2024,South,Tamil Nadu,Coimbatore,44,1072.63,34.81,Retail,Nike Pegasus,P1003
Nike,1986b4b2-70b7-4868-9854-80f0dfcaf0b7,23-07-2024,East,Odisha,Cuttack,19,523.47,36.84,Retail,Nike React,P1004
Nike,b8f21423-03ed-41f8-b4f9-3d17e912b4bf,25-02-2024,West,Rajasthan,Jaipur,23,670.21,24.92,Online,Nike React,P1004
Nike,f84f16b3-a79f-4faf-9ef5-768968f45bce,29-02-2024,East,Bihar,Gaya,66,2172.62,30.09,Retail,Nike Pegasus,P1003
Nike,f81dbaa1-c812-4a8e-b830-89301327f1bc,12-04-2024,South,Karnataka,Mysore,98,3368.29,48.64,Online,Nike Metcon,P1005
Nike,65c17795-b155-46bc-9f8d-ed9756abf2f1,09-09-2024,West,Gujarat,Surat,83,2471.46,38.76,Online,Nike React,P1004
Nike,da330aa1-541c-4fcd-9a0d-4a5f148f8b74,18-09-2024,West,Gujarat,Ahmedabad,35,1747.13,70.51,Wholesale,Nike Metcon,P1005
Nike,f4427e0b-6148-4bb3-889b-78d5dbfdd97e,02-05-2024,North,Haryana,Faridabad,66,2965.94,70.05,Retail,Nike ZoomX,P1002
Nike,c268283e-e32f-4e63-b7fd-dd71a075e927,08-07-2024,West,Rajasthan,Udaipur,91,2480.72,27.39,Retail,Nike ZoomX,P1002
Nike,9e11d2cd-0930-4ef6-8a80-068ddf547e50,27-01-2024,West,Gujarat,Ahmedabad,86,3222.19,40.7,Retail,Nike React,P1004
Nike,ebc2026f-af34-4f65-a193-c4b23c19e71d,21-04-2024,West,Rajasthan,Jaipur,99,3743.65,32.92,Wholesale,Nike Pegasus,P1003
Nike,1723199d-bf2c-44a0-ba3c-8a71ff574e2b,17-06-2024,North,Delhi,New Delhi,92,1962.26,17.92,Wholesale,Nike ZoomX,P1002
Nike,a23d4c2f-c2a7-4689-9933-918cfa745761,30-09-2024,West,Gujarat,Surat,11,305.38,30.63,Online,Nike Air Max,P1001
Nike,2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,26-09-2024,South,Karnataka,Mysore,69,2598.38,41.83,Wholesale,Nike React,P1004
Nike,0bc61066-0769-465f-a746-ccb94ca9cf07,05-05-2024,East,West Bengal,Siliguri,47,2237.97,73.09,Retail,Nike Air Max,P1001
Nike,5bc440f1-4b1a-469b-8e5d-d462cbd00ef2,25-05-2024,South,Karnataka,Mysore,68,2423.07,44.05,Online,Nike Pegasus,P1003
Nike,87fa841a-3e83-491f-a544-0fe06e417d47,09-06-2024,North,Punjab,Amritsar,18,384.13,20.79,Retail,Nike Pegasus,P1003
Nike,2e183554-cae2-4e66-ae8a-781390e0a95b,07-03-2024,North,Punjab,Ludhiana,41,1034.58,36.25,Wholesale,Nike ZoomX,P1002
Nike,deef580f-9c07-4751-9437-45092cd1586a,28-05-2024,West,Gujarat,Ahmedabad,90,2303.24,25.74,Online,Nike React,P1004
Nike,7f671eec-3da7-4577-aee1-e86b9ea556aa,20-12-2024,West,Maharashtra,Mumbai,85,2691.53,30.96,Retail,Nike React,P1004
Nike,760debbb-3b70-43a1-a4a3-5cf29549c931,04-09-2024,South,Karnataka,Bengaluru,23,589,32.19,Wholesale,Nike Metcon,P1005
Nike,aab612c9-415d-474a-b5a6-69814104a8b5,04-01-2024,West,Maharashtra,Pune,77,2263.96,35.29,Wholesale,Nike React,P1004
Nike,e6b5a92c-771a-4655-8dfc-6ee0e61ede90,21-04-2024,West,Rajasthan,Jaipur,55,2118.65,35.4,Retail,Nike Pegasus,P1003
Nike,12e89d10-2871-4733-8bed-db12ad77e82f,20-06-2024,East,Bihar,Patna,50,1357.86,40.52,Online,Nike ZoomX,P1002
